Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality
3291,0.204714,13919.856329,8,0.001371
4526,0.194589,1274.00782,6,0.000836
11310,0.186429,67476.062082,9,0.00209
16191,0.203084,929.858253,17,0.004322
827,0.199895,25506.254012,42,0.008522
10174,0.218394,143834.184794,39,0.008792
8630,0.203566,4760.214631,39,0.008223
2869,0.241849,724154.206284,51,0.012678
20045,0.203551,8309.612084,29,0.006605
12589,0.203677,41033.782498,48,0.009828
20820,0.21937,238641.952238,59,0.011795
17920,0.185191,1003.182088,14,0.003194
104,0.215487,31624.607924,30,0.007229
10057,0.215412,5407.610735,23,0.005794
589,0.206026,23775.659417,9,0.002152
6612,0.231821,138556.312447,27,0.006764
19115,0.213156,2320.060397,11,0.003248
10095,0.207472,25960.002568,36,0.007242
4323,0.215824,21594.141063,27,0.006362
5570,0.206513,23154.072804,42,0.007088
6358,0.216918,42553.144604,43,0.010636
15150,0.203128,11575.518577,26,0.006241
20756,0.197935,211.659944,12,0.002677
10731,0.220297,19960.569168,12,0.003549
10458,0.225944,158781.422429,52,0.009359
9574,0.215778,36377.339888,33,0.007357
20261,0.216348,17164.52956,23,0.005923
16625,0.216179,37795.164438,16,0.003939
21527,0.210848,29813.668403,20,0.004741
22134,0.205418,3794.197327,18,0.00443
3956,0.223617,60344.287155,62,0.014341
19677,0.215297,4693.085492,14,0.003855
12027,0.193446,360.668237,11,0.002178
15103,0.177286,0,1,0.00023
105,0.187162,52589.985402,8,0.000911
5548,0.197657,135695.045995,12,0.001421
10632,0.167595,0,2,0.000246
11880,0.197199,7232.013413,3,0.00069
21165,0.157659,0,2,0.000226
18953,0.219488,60814.737334,10,0.002911
12429,0.1676,355.31325,4,0.000454
1640,0.167603,46511.397452,5,0.00055
11655,0.202478,44833.135841,10,0.001272
106,0.230629,9816.941878,58,0.02935
13551,0.228967,9603.5627,39,0.021879
6764,0.226392,2325.485679,13,0.009317
8985,0.232579,37617.146964,73,0.037663
13776,0.234135,10382.703418,65,0.037018
1602,0.247915,35098.53166,48,0.027432
13053,0.234609,9904.195432,66,0.036288
2882,0.233969,50152.425794,40,0.019338
19702,0.23873,54475.802242,49,0.025647
22173,0.218076,8637.154995,45,0.019224
5785,0.232156,30520.280982,72,0.037696
12965,0.261566,354705.883507,112,0.056679
7867,0.235781,16486.063375,67,0.037603
19050,0.219972,3260.950754,18,0.006188
14822,0.206259,21.559951,10,0.00465
15385,0.236586,22997.791169,45,0.026071
12038,0.208229,705.052962,21,0.006809
16112,0.207187,11.606921,8,0.003925
16779,0.229386,3742.750882,30,0.015797
3838,0.258475,282403.147527,121,0.062255
8910,0.232562,7640.583917,62,0.034107
14340,0.20583,200.043194,17,0.00512
4419,0.225574,5052.461803,41,0.021932
11507,0.287508,3127279.061162,138,0.081251
4211,0.240035,29788.317117,91,0.046512
7602,0.261222,460742.060738,114,0.057452
12512,0.231232,4211.081047,46,0.027236
7503,0.220161,16660.246822,21,0.008158
16181,0.214626,1346.41483,16,0.006754
6914,0.23549,12133.16416,76,0.040538
8712,0.234164,9413.581512,56,0.031926
14591,0.231606,22794.187393,59,0.032797
2208,0.225681,20840.385124,41,0.019986
3138,0.218207,4616.039135,31,0.011544
17065,0.232854,7885.472883,53,0.029769
17740,0.255092,105786.705422,86,0.047677
18260,0.222896,21.984067,8,0.005356
4967,0.245996,133735.564455,74,0.041086
10978,0.233149,8759.472234,74,0.040496
9144,0.210163,800.67895,16,0.007225
8395,0.236962,5826.911551,43,0.028718
20049,0.224488,8305.139546,38,0.016295
8434,0.235186,10452.841298,53,0.029689
20488,0.236272,31236.113947,77,0.04015
107,0.154311,0,1,0.000117
467,0.182466,32636.038703,8,0.000882
108,0.180304,22468,2,0.000223
469,0.219959,48322.767518,8,0.001945
20316,0.152762,0,1,0.000099
109,0.224584,70794.214039,31,0.00812
3238,0.184988,2.701541,2,0.000372
20107,0.19331,34.363205,6,0.001201
4830,0.200553,12.528781,4,0.00104
10969,0.240238,103614.203128,46,0.014255
14575,0.201375,0,3,0.001182
20380,0.21723,12704.252396,9,0.002295
14539,0.209082,104369.482339,35,0.006367
16749,0.236235,157557.68475,34,0.019053
9661,0.232379,101641.888029,32,0.013452
511,0.230279,37041.335284,20,0.013942
19470,0.217377,26442.699758,13,0.003178
7618,0.203947,88522.2209,36,0.006268
6233,0.226772,114193.683133,16,0.006963
5735,0.208732,702.74466,16,0.004127
5987,0.210087,13128.59056,22,0.005284
9987,0.250868,338735.69204,79,0.049461
3192,0.198411,321.505076,11,0.002213
14170,0.200776,1017.141557,10,0.002151
21022,0.197693,3.977351,3,0.000843
13073,0.202659,797.182962,5,0.001527
3397,0.22419,12036.244718,10,0.004843
21102,0.204247,108.44574,8,0.002379
17881,0.222856,19796.98523,20,0.003975
3287,0.238933,57555.057435,30,0.021602
3863,0.214573,39837.020506,19,0.004459
15240,0.222609,271075.818704,48,0.009804
6193,0.203893,2725.854502,19,0.003729
21931,0.207403,2252.68464,9,0.002425
20594,0.205245,30161.439386,21,0.004282
110,0.264749,144285.340608,16,0.013115
9239,0.224841,6783.734997,28,0.007458
13194,0.213645,143.425256,5,0.001404
18560,0.209652,81.658069,2,0.00036
12521,0.27934,1507070.269433,64,0.049916
18565,0.209331,0,1,0.000248
15408,0.220271,2654.636386,9,0.002462
8509,0.221693,898.565451,8,0.002728
16205,0.224737,984.612248,3,0.001134
111,0.180458,383.365108,2,0.000263
1302,0.191655,18943.015792,6,0.000676
9254,0.220034,110329.497699,16,0.002706
112,0.248279,3.202422,5,0.023976
15313,0.251059,18416.706442,23,0.04036
113,0.229968,24399.289241,46,0.01723
18006,0.202747,3016.032663,36,0.00857
15107,0.205928,1042.676973,17,0.0062
16072,0.23482,21255.12263,46,0.019318
14516,0.219886,10595.162883,31,0.009961
6603,0.234453,27585.846122,55,0.021155
19567,0.217904,3684.589456,21,0.00667
13134,0.234499,16921.096309,52,0.02098
18100,0.202785,1238.71119,25,0.005916
6244,0.231792,27832.399308,44,0.019066
13537,0.235435,75214.887202,86,0.031492
9531,0.224418,5329.531029,36,0.014888
4152,0.224029,31821.044132,40,0.010556
6940,0.234769,110750.144754,94,0.028816
21144,0.229222,20362.507727,72,0.027585
21272,0.231627,77336.562721,38,0.010926
10843,0.234624,19216.234702,44,0.020169
16337,0.23904,168471.184637,79,0.028228
20314,0.256815,216234.067381,47,0.020062
16992,0.206697,893.198663,12,0.004646
2902,0.236797,44129.163225,44,0.016926
4907,0.252904,439466.83328,129,0.04916
17079,0.239605,37196.338077,52,0.023948
11379,0.23737,14703.249231,29,0.012264
6318,0.231766,23289.913253,68,0.024521
5844,0.226324,8319.517087,37,0.015229
12160,0.229023,6385.948381,47,0.018981
5799,0.229867,19785.357052,43,0.01769
10072,0.230128,10901.226893,40,0.01642
20862,0.21216,6831.584641,33,0.007633
11424,0.245158,273865.401115,99,0.032334
20826,0.22359,4609.352455,28,0.011412
7812,0.228585,9147.468472,37,0.015473
6621,0.227578,32281.947298,43,0.011892
6491,0.210658,3157.081262,17,0.004362
19735,0.225495,5995.586076,19,0.008016
21497,0.231694,30928.775248,51,0.020721
4099,0.222243,24411.703761,31,0.008369
2959,0.219995,3256.477111,22,0.008794
3932,0.231293,12289.727971,42,0.016984
4300,0.248515,387561.841257,38,0.013214
19133,0.233743,29261.96076,51,0.019012
3870,0.228844,7988.422364,54,0.021588
114,0.225472,3683.596609,10,0.003285
3563,0.239792,47426.448823,28,0.012282
10368,0.235645,21761.001894,36,0.012226
11228,0.256378,616837.929427,68,0.02635
18012,0.265553,382766.848303,32,0.014029
1705,0.242512,45034.259433,33,0.023503
3622,0.208492,0.581818,3,0.001134
8637,0.213267,517.253359,4,0.001686
20525,0.208488,0,2,0.000994
115,0.152881,3196.384838,6,0.000666
8785,0.148941,0,3,0.000334
10570,0.160767,15921.488895,7,0.00079
12303,0.172929,42415.815284,5,0.000568
17624,0.138513,0.25,3,0.00034
4221,0.17338,25003.93866,8,0.000921
15339,0.160779,24072.222604,9,0.001011
116,0.165097,1943.822788,5,0.000572
3807,0.197618,36299.636617,5,0.000758
9600,0.174282,7644.102001,7,0.000831
3052,0.174652,47082.636431,10,0.001097
7179,0.148692,0,3,0.000352
18789,0.174285,32244.486336,9,0.001027
117,0.188116,0,1,0.000149
21767,0.231701,270186.475582,14,0.002827
22282,0.195286,282.602653,11,0.002116
3636,0.211169,6007.792151,15,0.00273
11187,0.224087,13307.121232,25,0.004935
1658,0.227913,62591.412251,31,0.007318
19540,0.210445,23384.509879,12,0.002652
13239,0.216619,9207.65956,12,0.002697
10347,0.215609,7611.397339,23,0.004566
5339,0.235366,73795.679195,37,0.009014
1877,0.225604,13133.389709,26,0.00592
16823,0.22025,2775.179765,16,0.003692
6181,0.21743,5085.473371,30,0.006124
16813,0.234712,86079.023666,33,0.007589
119,0.172062,67398,4,0.000426
14266,0.207806,193918.117409,7,0.00122
4212,0.146805,0,3,0.000309
11718,0.146805,0,3,0.000309
12794,0.146805,0,3,0.000309
11229,0.242724,12748.940952,23,0.059456
4633,0.258196,57487.864141,43,0.073885
12936,0.281461,493390.249345,110,0.290196
7749,0.257415,265234.716038,38,0.055532
7005,0.238178,829024.679569,40,0.007711
3902,0.246899,129659.256596,29,0.018805
121,0.205343,1950.639764,9,0.001623
8086,0.209748,5108.572867,9,0.001512
15280,0.20233,935.769556,7,0.001117
16098,0.183242,0,6,0.000768
3628,0.238223,23600.05486,15,0.028021
8098,0.251931,177605.630255,25,0.024242
7411,0.20233,935.769556,7,0.001117
13234,0.220663,26474.865975,14,0.00508
10285,0.20233,935.769556,7,0.001117
15643,0.222885,6157.90553,12,0.004572
123,0.247587,3719.372663,27,0.028805
375,0.266498,111075.827941,45,0.057443
130,0.255786,4256.927683,26,0.043636
10617,0.255475,689.041209,22,0.05184
19483,0.260549,34590.75632,32,0.058123
14562,0.251903,2368.265166,47,0.063246
14245,0.243685,29727.555713,33,0.02482
343,0.262347,22960.529054,42,0.04867
2496,0.238234,501.989852,15,0.014102
21663,0.256025,413496.207758,96,0.051684
20844,0.251241,3388.306014,35,0.044064
8540,0.26029,178320.357046,59,0.051597
13719,0.265748,40456.365974,55,0.064641
22316,0.269768,819863.689657,91,0.050737
6189,0.272352,132878.769347,112,0.11516
2822,0.27192,65367.43668,49,0.070052
19093,0.251238,4811.08894,27,0.031448
8473,0.25291,22036.564884,32,0.088081
17296,0.264958,230842.767528,42,0.047281
17426,0.237436,2898.780846,21,0.01331
14895,0.248161,15851.126034,19,0.032468
124,0.19019,67984.33301,9,0.001052
9415,0.161219,22581.792904,3,0.000317
15262,0.193268,12423.2152,11,0.001368
5784,0.21508,329983.572382,16,0.002413
16850,0.169315,715.926725,3,0.000354
22272,0.218704,61355.645479,3,0.000666
16812,0.203948,13499.163814,8,0.001191
17827,0.202307,6278.983577,5,0.000789
14331,0.160033,717.277519,3,0.000335
5690,0.194596,93021.91627,12,0.001393
125,0.187373,0,5,0.000648
19856,0.228981,73829.22744,12,0.004828
14792,0.202199,3347.268877,9,0.001179
11147,0.214503,13152.668068,10,0.001633
8566,0.203754,4264.318391,11,0.001458
21963,0.187373,0,5,0.000648
1533,0.178669,405.119236,9,0.001319
21064,0.195858,5418.601043,8,0.001217
12401,0.179961,1326.886597,8,0.001124
21888,0.171367,10.722242,5,0.00072
21275,0.187346,8.056528,7,0.001089
15378,0.186293,16.575833,6,0.000904
11829,0.182572,517.17486,6,0.000829
20207,0.172353,1760.5844,2,0.000279
19969,0.203194,568.167757,7,0.001151
5624,0.171363,0,3,0.000493
13233,0.187655,239.654939,4,0.000632
17318,0.19759,37888.964601,14,0.001864
127,0.267091,255472.955156,71,0.14773
4440,0.263829,36119.470853,68,0.1547
18545,0.232091,1227.039647,9,0.011115
11449,0.264684,90933.703184,71,0.144443
11273,0.276056,175512.137897,123,0.246107
10749,0.256683,63229.282757,67,0.145021
17384,0.269904,105983.329911,220,0.437317
917,0.250184,19629.369613,73,0.164584
8631,0.229735,56237.005742,20,0.00574
356,0.254569,630449.104691,93,0.041613
5896,0.267689,30986.758876,68,0.177319
18966,0.27744,580445.2028,280,0.498913
14561,0.259308,14821.503238,71,0.174192
3995,0.218779,22780.905329,4,0.002174
14777,0.248801,7496.164668,67,0.194099
9287,0.247609,396274.128028,54,0.015676
405,0.2515,4266.573941,49,0.112143
15159,0.25792,32100.148018,75,0.153908
7412,0.245931,99006.342822,49,0.127271
3521,0.231182,8501.046276,36,0.018793
9126,0.239419,141996.493531,23,0.005568
11634,0.274049,312034.460556,87,0.19232
3911,0.246422,1046.935866,48,0.145424
2311,0.267539,139782.173275,125,0.326972
21569,0.266113,39134.425785,101,0.234831
17726,0.267374,160449.922561,236,0.479747
4337,0.244827,50207.24103,12,0.014456
8754,0.23873,49131.928939,14,0.018916
11892,0.262182,606940.917932,38,0.012329
6140,0.241462,87157.078895,12,0.029469
20892,0.266698,185551.139926,188,0.427759
5918,0.24983,8855.105773,51,0.099991
3896,0.257306,288502.186848,67,0.054823
770,0.256812,58942.679556,93,0.220354
18262,0.252384,22413.680169,14,0.030449
3892,0.257288,27221.862784,61,0.135683
1639,0.262685,30280.569545,33,0.08818
2572,0.231251,15670.93015,26,0.011899
12247,0.251407,46113.939665,43,0.074555
4516,0.25452,1999.4239,40,0.116617
12283,0.265115,76141.519596,71,0.144819
3757,0.260214,381448.735687,81,0.203432
12464,0.271368,130483.043786,257,0.470595
15283,0.256112,19174.763116,63,0.124544
7848,0.242835,332512.23712,34,0.011131
3496,0.221861,22045.925904,8,0.002569
13428,0.263165,29737.425074,34,0.098058
17464,0.241709,43075.381873,41,0.047533
13915,0.253589,7516.529802,64,0.180347
128,0.21673,8055.246812,27,0.006201
10166,0.218349,7407.736579,28,0.007091
682,0.223488,79183.021343,38,0.00918
4930,0.224596,29368.671116,28,0.007375
2119,0.211292,26586.518644,26,0.005952
10234,0.217184,7395.420151,26,0.006531
8396,0.217839,5968.765421,28,0.007027
6811,0.219724,57733.795208,24,0.003854
9928,0.214284,26103.216172,31,0.007154
2833,0.2208,14791.46877,30,0.007677
8613,0.196689,0,20,0.004451
21828,0.238426,30728.750185,19,0.010596
13984,0.220949,15341.629785,30,0.007694
12145,0.217596,5243.841313,27,0.006842
7969,0.196689,0,20,0.004476
2080,0.2208,14791.46877,30,0.007677
1156,0.213787,2158.585448,23,0.005687
13423,0.230305,58601.179625,33,0.00856
9936,0.209669,4635.771952,23,0.005035
641,0.223235,4165.216209,7,0.002316
11785,0.222587,120519.538907,42,0.007837
672,0.196693,0.152632,22,0.004848
7452,0.24167,125208.356666,15,0.004444
4476,0.213413,16846.277948,26,0.005862
19129,0.217596,5243.841313,27,0.006842
142,0.196693,0.152632,22,0.004848
9602,0.226126,56111.52518,34,0.00847
129,0.254436,273646.596904,26,0.022642
22359,0.209597,34.478747,2,0.002066
13515,0.219853,98704.875002,27,0.005036
1035,0.208744,23271.232704,6,0.001219
9174,0.248408,216781.200214,34,0.021839
10256,0.232336,102261.293879,24,0.00524
10257,0.23674,203408.853652,20,0.01069
13112,0.244473,124519.595224,20,0.031942
12321,0.220235,52619.590384,15,0.002701
8557,0.222067,4531.558109,10,0.002644
18424,0.233599,39843.169566,14,0.003698
19640,0.224434,118767.272992,21,0.004866
12853,0.249811,166053.281943,29,0.007802
22283,0.202977,632.664133,2,0.000476
3996,0.248378,5710.682567,47,0.129982
1860,0.238229,308866.035733,16,0.005259
14908,0.249625,64245.727493,27,0.014644
10224,0.215567,7479.00169,7,0.002931
4357,0.249199,708949.843698,54,0.0123
12982,0.223248,70242.67804,10,0.001789
9367,0.262292,541125.878122,75,0.06543
4147,0.240738,765.921729,19,0.021456
10912,0.268485,23286.528203,66,0.105524
11467,0.252339,19998.181159,28,0.045342
18288,0.258868,26403.342288,38,0.067241
9053,0.257459,2313.95749,29,0.062107
2565,0.233156,486.89785,21,0.016791
18714,0.252813,13104.352008,53,0.054775
1617,0.267396,246548.75576,96,0.118525
3797,0.255754,49211.42971,34,0.049392
18721,0.263202,20522.199127,44,0.083085
18744,0.263008,455040.489068,138,0.108171
7066,0.258021,8070.05886,36,0.061689
131,0.233413,5223.535446,4,0.001872
7162,0.264105,511139.085234,29,0.010166
306,0.247628,435172.212609,41,0.008411
21255,0.251801,121288.301753,16,0.007619
132,0.210775,3762.045978,5,0.000844
11212,0.240107,176533.606017,27,0.006223
19013,0.197283,3434.264765,5,0.000659
264,0.224566,51595.820397,11,0.002133
10890,0.225543,90919.928848,26,0.004831
133,0.261962,42049.852512,45,0.071049
7026,0.264755,62135.466557,48,0.15775
6045,0.27296,96064.0197,196,0.467145
715,0.273186,188899.216485,111,0.290404
14685,0.240205,2252.705705,22,0.019606
11761,0.245477,31114.708997,20,0.01759
9074,0.258618,88993.610517,75,0.196692
5325,0.239946,7348.587826,50,0.053471
19757,0.282608,1023926.692921,288,0.329704
1087,0.24372,2494.240383,21,0.027104
6107,0.245528,78532.223428,17,0.029612
17692,0.242785,349.037985,19,0.056739
17697,0.222922,143.933597,8,0.004439
17791,0.252554,11072.73447,50,0.110867
14403,0.219954,3690.252801,13,0.004008
1979,0.253332,6829.614833,27,0.052755
21033,0.27981,189886.870615,84,0.205437
22443,0.239483,3765.075258,21,0.021567
9632,0.227166,21288.688058,15,0.006345
1053,0.248881,21115.05774,24,0.027236
17099,0.270711,53328.979598,31,0.083385
3432,0.257024,56808.63297,45,0.080305
11894,0.238608,13473.946395,21,0.020779
17231,0.253406,10508.492931,26,0.043737
6137,0.262378,42040.827055,53,0.08813
9389,0.223784,209.480465,9,0.005039
19432,0.265324,141276.379248,86,0.11999
21356,0.227719,25613.864004,13,0.006364
19289,0.261971,3973.663589,33,0.090215
8790,0.258579,41852.413209,114,0.26289
10926,0.262054,2297.234961,28,0.065131
5093,0.242714,454.82712,27,0.086919
3229,0.25782,21956.912401,34,0.052854
15012,0.246722,222.773383,7,0.017165
134,0.227663,87897.298851,21,0.003964
11984,0.229154,283569.233647,28,0.004862
555,0.216494,5623.598333,6,0.001646
11500,0.249722,139874.362157,14,0.004734
17254,0.244798,1096699.103423,67,0.010684
15616,0.223155,39470.059737,15,0.003013
21214,0.237584,813516.499736,50,0.009358
16664,0.206914,73319.616558,9,0.00111
22124,0.247885,1251196.848412,66,0.010807
18408,0.205694,5545.195062,8,0.001526
13893,0.232485,115270.889665,19,0.004984
12977,0.232367,122422.753832,26,0.005801
8555,0.210549,5813.88477,8,0.001616
12628,0.22406,46061.365146,12,0.003239
18708,0.23243,160545.671113,29,0.005624
13764,0.202891,304.849561,3,0.00041
20254,0.237436,76302.966303,18,0.008427
2144,0.208309,1164.116667,5,0.000826
18495,0.217098,5285.447431,8,0.002745
16709,0.205715,9491.886676,11,0.001818
828,0.195858,30771.357248,4,0.000628
7552,0.2081,6368.968677,4,0.000768
8641,0.183603,292364.830226,9,0.001097
11890,0.240213,411131.69799,43,0.01002
16733,0.209855,52808.407897,5,0.000983
136,0.222938,6.786309,6,0.003041
5187,0.255066,307458.203586,91,0.034698
3533,0.243182,154453.34168,101,0.025281
10511,0.238638,55014.310397,43,0.013183
2170,0.236735,8762.825525,31,0.011538
1964,0.279378,1179619.846393,107,0.046068
7165,0.248496,264312.293115,99,0.027235
14864,0.203856,12565.881012,10,0.001447
4141,0.229016,102964.156358,9,0.0025
160,0.200387,18130.109676,11,0.001457
13439,0.204069,44229.019125,14,0.001893
170,0.169748,0,5,0.000673
18717,0.204442,51727.55981,17,0.002227
370,0.223755,347226.440075,27,0.005852
9021,0.187228,731.724544,8,0.001145
18917,0.243258,283835.892366,31,0.006855
9620,0.200387,18130.109676,11,0.001457
386,0.169748,0,5,0.000673
138,0.25194,354597.601239,34,0.01128
3990,0.22406,16697.156444,27,0.011058
4758,0.211222,6700.474236,15,0.002428
14017,0.208245,161.47525,4,0.001202
6291,0.202675,61.92976,4,0.000726
6542,0.203861,1470.496614,4,0.000767
11043,0.269329,109610.590881,67,0.123053
1962,0.201241,0,1,0.000269
12064,0.208958,2282.416312,7,0.001499
6413,0.225629,44245.282589,25,0.008279
5439,0.227033,92365.007096,56,0.018612
5158,0.204143,6810.051155,9,0.001376
51,0.211996,5935.866641,11,0.001819
20182,0.203224,5.082663,4,0.000698
19732,0.260266,623831.780103,47,0.038892
11181,0.217731,21657.218122,19,0.003261
16362,0.216194,22763.14753,12,0.002377
554,0.259817,174650.152294,28,0.024299
7350,0.224515,49688.119464,7,0.001496
5448,0.270969,2226463.870382,71,0.032877
18021,0.22561,79740.2312,17,0.00718
11712,0.210947,12098.181734,11,0.001902
12777,0.221533,10065.033705,9,0.004003
13639,0.217445,21748.284509,13,0.002853
10292,0.225145,14355.31549,30,0.012324
968,0.235997,62307.899762,29,0.014208
15187,0.202032,0,3,0.000598
10387,0.221123,27272.539995,19,0.003793
21066,0.234732,41132.55609,26,0.010673
21586,0.233108,107813.034287,33,0.012926
8377,0.206365,538.343727,5,0.000839
17837,0.201969,0,2,0.000436
139,0.178301,421.494396,3,0.00033
2053,0.210814,63403.725972,7,0.000912
17255,0.189233,26956.309139,5,0.0006
602,0.187824,4950.533237,4,0.000494
140,0.222655,2171.68652,4,0.00168
1011,0.257218,235771.546386,35,0.01708
5948,0.242507,321590.804419,68,0.020893
19447,0.241821,189944.264913,49,0.012612
141,0.227931,167506.770017,17,0.003411
5035,0.202325,9499.610145,13,0.00227
21301,0.195743,45330.98754,19,0.002493
3576,0.199597,11991.761695,10,0.001459
9938,0.187807,935.560482,7,0.000996
1211,0.202065,12983.22094,13,0.002257
15505,0.202034,4156.843893,8,0.00166
233,0.188882,156.694804,13,0.001764
19020,0.192293,1675.100351,13,0.001756
19495,0.18875,54.513565,9,0.001269
8439,0.189626,749.60995,11,0.00152
3449,0.199026,68999.808901,19,0.002516
16754,0.194043,1713.623146,8,0.00119
4296,0.246174,2363177.481443,137,0.027389
13798,0.18875,54.513565,9,0.001269
143,0.205969,0.833765,3,0.004024
19777,0.246055,22268.224678,100,0.150575
16470,0.251649,38730.733001,89,0.193944
10261,0.245523,10763.720639,48,0.073775
144,0.207393,76267.427612,5,0.000616
10661,0.24048,209973.471204,4,0.003118
13714,0.173588,0,3,0.000331
14267,0.173589,809.942449,4,0.000433
21392,0.261094,108386.528871,5,0.005773
8840,0.181423,45970.600031,8,0.000844
145,0.225572,42071.382829,16,0.005566
7646,0.196624,1722.944404,6,0.001226
12928,0.203651,908.710431,15,0.004436
2754,0.223261,87412.667536,31,0.006975
21375,0.264382,725851.743459,78,0.106268
10443,0.198314,4453.509414,21,0.003434
15947,0.226251,152031.932112,43,0.018253
12742,0.220806,7027.879668,12,0.004314
15321,0.197888,23396.800262,10,0.001902
15399,0.209216,16394.535624,20,0.004172
4687,0.219003,8176.36331,23,0.012898
2612,0.210943,2728.752691,12,0.004191
14503,0.200455,2988.603964,15,0.002708
3465,0.187633,26.453341,4,0.000771
146,0.188831,1.064006,2,0.000529
17110,0.232777,45924.600621,44,0.019967
18022,0.203632,1257.561451,6,0.003311
147,0.211866,463.35327,12,0.003037
16564,0.226845,12268.465847,27,0.00605
3641,0.200889,290.08303,19,0.003612
2972,0.225208,60403.992224,26,0.005478
3262,0.225041,10891.089007,31,0.006725
11942,0.219896,2722.853619,21,0.004673
148,0.222223,4.878204,10,0.006026
12654,0.233527,8333.301054,52,0.022964
11846,0.255856,229919.18497,74,0.041789
7833,0.237729,42588.303374,59,0.026585
10047,0.232529,10618.431819,46,0.020866
6562,0.248383,48124.299736,76,0.058742
3066,0.257309,81484.546762,54,0.044249
21671,0.237745,6255.746379,51,0.023321
14981,0.263476,633886.709612,109,0.096629
149,0.214001,5665.565245,7,0.001671
10475,0.21687,12858.66838,13,0.002823
4132,0.220503,9716.36445,11,0.002608
12601,0.218283,17362.24962,22,0.003858
19748,0.235125,403702.867686,36,0.005864
248,0.22357,38789.269968,17,0.003549
150,0.243913,61213.898751,18,0.033546
20758,0.266328,138513.641161,87,0.116934
14495,0.227686,257343.197456,38,0.006306
14356,0.248142,31625.668941,41,0.055104
13426,0.255876,76646.63309,87,0.18312
14377,0.22652,8341.831804,6,0.002571
15468,0.276542,406138.583796,93,0.152058
17622,0.214881,942.808736,6,0.001743
14829,0.199708,0,2,0.000525
9893,0.263328,50561.682171,89,0.118608
3573,0.220708,4702.405604,4,0.001657
151,0.186346,5083.451395,13,0.002029
10499,0.219347,237760.296724,15,0.002848
19946,0.20229,146997.93741,22,0.003332
19038,0.180213,3113.792912,16,0.002419
4887,0.182739,20761.694297,17,0.002566
3212,0.169387,1134.761162,3,0.000485
3766,0.176488,146.477819,9,0.001479
10540,0.184257,8051.863938,7,0.001034
152,0.217277,35877.828878,9,0.001548
8529,0.240673,66585.947499,19,0.007364
16574,0.248515,30094.683651,11,0.021702
5156,0.239195,489476.078036,35,0.00708
5719,0.208278,75838.584466,10,0.001462
6298,0.182429,594.876806,4,0.000461
22428,0.228474,80492.070889,10,0.001989
15674,0.208923,9007.402713,14,0.002213
11686,0.212761,3770.763474,8,0.001919
8936,0.222556,130197.555241,25,0.003663
153,0.212511,36213.806289,6,0.002093
19372,0.206969,16751.751371,9,0.002641
18921,0.200767,1476.284232,10,0.002693
3906,0.267463,1026368.722796,140,0.088464
4172,0.175604,0,2,0.000229
20542,0.23513,184293.993122,41,0.018826
2689,0.179659,700.533168,3,0.000431
154,0.247742,52394.381845,6,0.003591
15215,0.221769,8242.799102,18,0.010541
1054,0.223414,27767.387814,7,0.001624
3457,0.216481,6020.579507,10,0.001785
6659,0.207107,25212.539543,5,0.000731
7447,0.157499,38723.180973,12,0.001305
3214,0.153044,0,6,0.000744
20269,0.154004,305.429986,8,0.00098
16543,0.15512,2015.033015,11,0.001211
6553,0.150767,57.359946,7,0.000852
9619,0.179304,146563.999279,10,0.001217
8655,0.137323,24214.492654,4,0.000425
10088,0.154007,59659.58259,10,0.001179
652,0.159116,44537.323726,11,0.00127
17102,0.173166,20095.189531,2,0.000333
21774,0.175291,97411.091125,10,0.001231
156,0.22554,1384.32841,14,0.010983
10976,0.217894,25631.715615,26,0.008771
9652,0.228727,1362.701546,32,0.030656
6466,0.235989,37015.496124,46,0.023567
22237,0.229744,17682.024291,33,0.017699
21206,0.236207,35743.341449,45,0.023609
16001,0.224418,16536.436492,112,0.064499
7091,0.239473,27729.619229,58,0.036156
11719,0.272921,1614700.051041,144,0.100807
13098,0.256183,1385501.237839,157,0.071736
8335,0.259736,254902.766903,71,0.054163
5122,0.236478,82083.768143,61,0.039436
157,0.224284,23338.572526,28,0.030481
11213,0.22671,189.681353,25,0.027491
19492,0.240753,46041.049217,33,0.036273
5183,0.260937,464823.782779,216,0.181031
15223,0.239871,15940.604581,127,0.098902
14900,0.230222,3047.069409,31,0.034014
7164,0.183198,0,1,0.000426
21254,0.241626,20643.000836,155,0.126665
11280,0.245953,20214.898569,112,0.095614
15114,0.255917,109382.997444,146,0.133707
13875,0.215142,1755.581229,14,0.005304
1827,0.250256,169977.459213,127,0.111229
16408,0.234656,5963.58044,60,0.059718
21213,0.232293,3094.258512,38,0.039708
10947,0.239598,3535.978607,33,0.044541
5695,0.24937,16097.010831,33,0.060248
3630,0.260308,170282.33826,177,0.153107
11389,0.249478,52926.166233,148,0.126498
13297,0.227267,4494.12087,119,0.081308
12332,0.228371,322.698159,32,0.039617
8367,0.2306,3207.544994,51,0.05109
20632,0.2448,56080.247485,141,0.114054
19889,0.237471,13413.38264,53,0.063956
5518,0.246457,53648.609885,149,0.118648
10578,0.252101,82229.544725,142,0.131329
1701,0.242076,14129.891783,46,0.056157
20291,0.230953,2787.148866,83,0.069275
965,0.178916,1462.864023,2,0.000412
20217,0.214778,49355.638878,34,0.014147
12790,0.185889,3553.004465,3,0.000363
159,0.242068,14421.246369,44,0.128566
