Id,closnesscentrality,betweenesscentrality,Degree,eigencentrality
3361,0.415008,21206.280762,145,0.073537
4030,0.418697,7602.800639,55,0.056868
2674,0.339591,584.235107,16,0.006885
456,0.437525,3678.670772,73,0.095062
3648,0.369422,427.22317,16,0.013997
1786,0.340227,183.508376,10,0.005394
63,0.413854,373.110859,17,0.042658
2401,0.41079,1377.143539,31,0.044189
5045,0.411281,742.289934,22,0.029947
2761,0.436941,20027.067475,124,0.08258
6248,0.386176,5203.004205,44,0.026891
2094,0.404772,3589.378205,24,0.034286
5837,0.374664,1588.652669,35,0.022332
1777,0.439817,3168.032545,43,0.083932
2354,0.399341,2321.871091,32,0.031323
2916,0.421799,8526.574484,114,0.090844
5185,0.430591,14186.051435,60,0.063745
2891,0.351062,129.794395,11,0.008656
6400,0.427555,3525.28845,34,0.055161
1736,0.366445,4152.496727,41,0.022688
1654,0.384611,1861.363483,24,0.023622
6071,0.391978,437.270411,21,0.024777
3498,0.424396,10424.040516,129,0.080708
2430,0.39377,10754.389934,106,0.059433
2479,0.334406,39.312358,9,0.005942
5865,0.405926,17466.904135,125,0.069748
6130,0.377472,443.857629,13,0.018444
5308,0.337005,203.17173,10,0.005155
2939,0.396512,99.413592,14,0.02538
3748,0.347946,528.971368,26,0.011961
6237,0.436825,28180.710759,116,0.087356
5449,0.439906,5451.476634,69,0.094463
736,0.440913,4738.883717,60,0.084884
1555,0.401915,1094.689074,22,0.037371
5497,0.418269,5532.578954,47,0.046622
1855,0.408051,2736.760241,38,0.044927
1171,0.375115,11843.487485,99,0.040594
4627,0.424726,20105.122064,106,0.073318
3664,0.39791,1926.214206,33,0.031578
4302,0.358539,66.271382,8,0.011488
3422,0.412889,11140.272712,51,0.046717
6541,0.392731,8752.540114,25,0.020317
1190,0.404272,3661.833708,87,0.064969
3615,0.410894,4233.747331,89,0.077896
2088,0.370949,1415.046072,47,0.031936
1671,0.445472,24473.211759,138,0.118965
3408,0.378847,1449.401796,51,0.036925
901,0.414719,8004.630922,86,0.061248
4027,0.398103,5466.701997,74,0.045988
753,0.375631,635.321028,42,0.033968
4269,0.43264,15289.724686,141,0.113189
2877,0.443001,25241.644984,207,0.131517
3631,0.386267,438.162102,25,0.024663
1336,0.422397,27584.39081,151,0.090774
3338,0.389322,4553.303944,90,0.061801
2050,0.39791,2963.39369,74,0.058273
3576,0.413097,8653.828906,83,0.064695
4642,0.408128,4262.712475,37,0.035837
1071,0.413332,8679.24751,134,0.092305
3252,0.33269,172.714891,38,0.014596
3847,0.390296,2244.804233,85,0.058818
1478,0.390413,2842.085211,54,0.03817
2371,0.355001,2204.795368,41,0.016124
5600,0.371834,355.380754,38,0.025709
3673,0.419986,7928.263941,144,0.102789
4096,0.328204,7.118867,13,0.007657
3908,0.385244,15054.213514,106,0.045519
1491,0.356975,832.68703,33,0.017679
3039,0.414273,8278.662584,74,0.062504
1656,0.35909,461.064635,37,0.023753
303,0.38416,308.807458,16,0.018287
1745,0.428562,7896.278273,54,0.068513
677,0.408969,2045.501124,46,0.05303
2488,0.389021,146.372301,13,0.023755
1904,0.364446,123.438452,23,0.018066
3134,0.368113,485.490768,32,0.023092
3773,0.366999,1650.033509,60,0.039351
3883,0.444354,15661.636837,189,0.143328
3916,0.375653,641.120116,37,0.02839
5661,0.380587,2851.431658,84,0.047784
5693,0.366773,867.945791,52,0.028067
958,0.347153,1753.601595,51,0.021077
1760,0.338223,207.078122,50,0.024011
65,0.391393,4262.767269,46,0.033153
6037,0.417309,1054.546077,36,0.054969
1271,0.405223,5531.23985,41,0.04377
4677,0.393533,1534.552317,39,0.033596
2191,0.446871,11927.196818,63,0.102624
5114,0.373552,1625.07515,58,0.03759
4774,0.447329,6766.90106,71,0.097327
4871,0.409608,6398.466426,36,0.035633
3751,0.381919,2251.752078,20,0.016029
502,0.347006,419.121646,5,0.006045
5059,0.433528,2471.048147,36,0.070965
4942,0.357131,582.83257,5,0.007234
3389,0.374514,883.042633,30,0.019453
307,0.325302,92.680074,10,0.003067
2138,0.401866,5708.557327,82,0.05654
5242,0.307649,11.994197,4,0.001275
4901,0.378344,704.40594,16,0.014011
778,0.392707,1689.013842,25,0.027885
5027,0.429152,884.171416,31,0.060532
1036,0.440765,4515.238607,75,0.101713
2072,0.385403,1246.309113,30,0.02554
6158,0.358323,1604.44038,31,0.01445
1967,0.442821,13650.552811,80,0.080399
66,0.417949,618.783726,20,0.035814
3025,0.41715,29010.627427,181,0.108279
1834,0.391603,1768.847048,25,0.027474
6349,0.340758,679.456646,22,0.008587
336,0.415984,2807.161246,47,0.054542
2047,0.42085,1817.582842,24,0.051152
2813,0.41535,2146.651289,44,0.045728
6441,0.446475,9114.628651,61,0.085036
2627,0.430648,9127.531888,50,0.06412
67,0.385766,873.595347,37,0.030107
5016,0.415904,4381.613362,58,0.053419
6205,0.424643,2007.62645,26,0.053482
3227,0.41485,1613.715298,41,0.050584
3442,0.347614,280.173005,27,0.013895
1814,0.38212,4326.914955,58,0.030149
1839,0.403475,1136.441,41,0.045915
4705,0.379814,2075.281249,24,0.022809
320,0.424093,2657.651417,54,0.066075
6217,0.430026,7439.623728,58,0.067296
3209,0.37475,806.02216,14,0.015256
3334,0.432126,15611.89203,147,0.096281
3397,0.411772,1736.108082,30,0.035459
246,0.450034,34280.906152,233,0.163327
4076,0.429462,2651.540169,35,0.07009
3168,0.436475,57947.465151,264,0.148388
862,0.394078,309.063741,14,0.036615
1803,0.402137,3232.437459,37,0.029418
3840,0.365749,9325.122701,25,0.014621
68,0.370949,212.97403,8,0.012985
436,0.352916,520.659581,20,0.011667
3666,0.371602,771.870532,18,0.014992
69,0.35343,0,1,0.005997
70,0.426219,4271.436854,45,0.05239
3675,0.420714,891.983447,28,0.050396
2194,0.386632,9640.324384,61,0.035309
5313,0.396584,5502.142973,28,0.025236
3133,0.43964,5741.352663,31,0.080098
449,0.38495,81.503994,12,0.020656
600,0.402236,627.304891,26,0.042376
5650,0.436562,4050.484171,62,0.08356
1607,0.418242,7955.156209,102,0.083292
1432,0.370844,2333.12155,28,0.015442
3045,0.337857,199.413954,13,0.006621
843,0.392378,1645.922127,26,0.030926
6467,0.399829,6020.139418,51,0.038619
2878,0.430733,1205.436448,33,0.063492
3852,0.415931,1509.834192,32,0.037682
5017,0.41859,2216.385073,54,0.061447
1704,0.435952,2535.275038,44,0.076682
5884,0.420202,346.177468,25,0.04975
5264,0.38241,822.850794,36,0.028133
650,0.359267,30.662347,8,0.010457
4566,0.42338,6728.594863,39,0.065197
6475,0.321232,7.291655,4,0.001973
2214,0.416937,2150.880528,38,0.057096
4803,0.392025,609.99065,22,0.023044
467,0.426108,3591.560372,48,0.060364
5723,0.355908,225.016076,11,0.015151
1911,0.398976,5799.431028,68,0.043611
1355,0.369109,6843.074192,49,0.020517
4067,0.379682,397.864818,25,0.026362
4877,0.383957,2463.183321,63,0.043915
1179,0.370383,2461.213947,44,0.02074
2423,0.426247,2741.495485,56,0.053265
4078,0.415403,7312.10179,65,0.071088
2569,0.383283,1125.109158,41,0.033219
4944,0.404672,4367.298713,99,0.066853
4923,0.384385,1103.287294,42,0.033255
3130,0.385426,12226.676043,70,0.037292
2315,0.351759,735.956654,29,0.012552
6068,0.427025,5164.724266,70,0.066196
3003,0.368964,300.452372,17,0.016366
3171,0.402038,626.700818,17,0.032238
4151,0.370992,13838.069354,166,0.078608
3603,0.41242,5305.966122,61,0.049545
1288,0.380432,2098.524935,53,0.033095
5410,0.428759,5321.24596,81,0.082911
5989,0.410379,12285.892006,87,0.057458
72,0.343385,12.671618,5,0.006316
5416,0.350704,1486.066475,39,0.020271
73,0.3598,447.978594,6,0.007756
2622,0.420687,1428.741669,22,0.045306
2873,0.375825,3740.297492,48,0.02647
3705,0.319524,53.606367,7,0.001889
3465,0.416566,2998.91922,30,0.049614
3687,0.378475,2469.762584,52,0.033819
1377,0.373979,304.762007,14,0.016748
5000,0.366301,961.632926,30,0.01751
2876,0.428927,14711.773361,88,0.085753
5531,0.351457,302.041885,18,0.011572
4081,0.338485,394.24382,9,0.006728
3149,0.385312,691.665535,28,0.028503
4870,0.40575,3089.176352,78,0.06341
6173,0.390017,6453.376363,69,0.038313
5796,0.413227,1140.770854,24,0.036826
1018,0.445472,18024.039368,162,0.13121
3896,0.343331,1019.280572,54,0.02175
3732,0.425084,7613.407235,60,0.05817
2526,0.385358,1256.174306,51,0.039751
4025,0.390972,3557.463132,61,0.037147
3212,0.421418,14802.38765,153,0.11239
4258,0.401693,7316.776524,78,0.043236
1496,0.386267,641.956016,50,0.043456
4687,0.423271,4158.30322,76,0.067566
2229,0.371539,1072.027062,26,0.016154
145,0.358991,8859.094588,60,0.02614
532,0.347356,76.482153,9,0.008404
3270,0.343169,918.070262,54,0.022198
3719,0.399439,433.067259,18,0.031778
2386,0.378082,244.120738,24,0.022687
6069,0.416884,5227.159841,60,0.048569
1083,0.354348,1749.150928,82,0.038914
693,0.444867,12379.060556,85,0.098636
75,0.332082,408.647408,18,0.006289
1331,0.392072,11620.863533,51,0.03072
5814,0.439847,9504.706002,59,0.068461
3685,0.312613,27.931806,4,0.001258
3517,0.325302,31.154541,8,0.005244
1274,0.38241,1907.411932,38,0.024529
95,0.404947,17536.198845,84,0.045205
3304,0.380035,3463.124949,67,0.033458
5923,0.421771,2656.606969,25,0.048261
110,0.348094,7159.296736,29,0.015665
1298,0.408892,4398.861257,47,0.043019
960,0.446353,14991.297139,68,0.094008
4921,0.344904,1919.87833,36,0.012372
6424,0.378607,1443.411405,35,0.02288
3027,0.327646,11.516798,4,0.003061
5588,0.367803,3156.810512,70,0.033302
78,0.429969,7707.023443,71,0.059576
5221,0.326551,929.280849,13,0.004304
6151,0.44032,18123.970206,116,0.087262
2574,0.396176,773.117459,22,0.031873
4542,0.43028,1943.764426,41,0.067444
4975,0.436068,4024.336593,49,0.071628
1872,0.409634,12910.77228,116,0.064116
5007,0.333571,55.026408,12,0.005736
5736,0.440972,8176.570066,56,0.075411
4599,0.406203,10084.217522,55,0.046349
5065,0.410997,430.549542,23,0.042907
5639,0.435228,9600.827153,143,0.119004
410,0.473292,69382.815216,294,0.218647
659,0.396296,4754.23464,28,0.031594
2833,0.411152,5698.640468,65,0.044859
3400,0.373488,1008.250858,30,0.017901
5810,0.419986,2429.639109,44,0.054167
3759,0.409942,5377.000127,69,0.055002
3101,0.362871,4747.671181,41,0.023023
2778,0.372067,12.551711,7,0.011724
1392,0.361129,3076.91958,33,0.01479
5442,0.327629,71.480678,10,0.0035
6303,0.427081,8289.446152,79,0.059644
4376,0.338363,271.857325,16,0.007613
1945,0.436854,23168.913598,151,0.115179
332,0.406229,22940.038516,117,0.070473
4384,0.334628,97.2207,11,0.005834
1409,0.366055,651.397638,5,0.010574
2601,0.370006,4262.059031,58,0.026983
2911,0.345067,382.573381,23,0.011268
1788,0.441835,8376.545128,92,0.113978
3434,0.423408,4938.618459,47,0.069763
4788,0.376106,2308.28732,74,0.042938
6422,0.414483,640.272598,22,0.045849
282,0.424011,7918.733046,38,0.05106
1809,0.377472,897.13067,18,0.016305
79,0.365687,5.820747,3,0.010263
80,0.391955,11535.165304,34,0.020809
2133,0.389716,8817.39898,80,0.040423
1074,0.390879,1891.586371,19,0.022305
20,0.330707,173.578829,14,0.004179
4465,0.39266,5500.019873,35,0.029785
5539,0.398442,6419.485268,51,0.040259
1166,0.313032,0,2,0.000885
5140,0.38563,10745.117718,47,0.026072
2113,0.35364,2303.251331,42,0.014906
5302,0.40071,5099.695224,23,0.029016
2899,0.375416,11699.628136,124,0.049366
6272,0.447635,10915.472628,55,0.106622
268,0.351306,1179.017324,31,0.013874
596,0.376798,3473.169129,35,0.019814
5842,0.351156,265.72311,10,0.007699
4029,0.447023,12470.905714,65,0.088276
5556,0.412395,7110.20617,68,0.053574
4340,0.332183,208.159122,9,0.003996
2801,0.376171,9765.128901,24,0.01645
2204,0.404998,1472.905469,29,0.034756
3384,0.325982,159.516369,10,0.002525
1397,0.351024,714.799127,26,0.014008
1740,0.281598,0,1,0.000228
3197,0.34651,606.32481,24,0.010585
427,0.435517,5966.945059,54,0.070832
81,0.409942,2902.430208,17,0.035585
3538,0.322022,34.768428,5,0.002668
4355,0.427276,1588.82498,19,0.052901
4735,0.354042,104.405499,8,0.007391
88,0.4298,4675.986565,65,0.085213
3109,0.334013,929.467922,29,0.00871
2585,0.343547,7049.778392,32,0.012493
1909,0.314853,7.12509,4,0.001599
82,0.319617,78.170853,10,0.002538
2407,0.375007,582.757649,9,0.014423
4557,0.385199,4285.730095,23,0.020187
6134,0.324367,253.666189,15,0.003613
755,0.395673,1247.837016,11,0.019261
4917,0.398758,2291.233496,35,0.040511
3508,0.340386,619.385175,14,0.005839
3783,0.407543,3966.047921,28,0.030384
3410,0.355734,3492.956022,48,0.017949
3999,0.431158,4100.56101,39,0.059079
2340,0.418082,11036.96162,81,0.055301
4563,0.402855,24920.786784,150,0.069676
2025,0.420175,5656.275625,51,0.049104
83,0.317325,51.190489,9,0.00254
2017,0.323198,206.968865,14,0.003833
6017,0.413828,3258.250043,46,0.050036
1713,0.349096,1732.345046,37,0.014655
3280,0.391416,1577.084813,21,0.025217
3779,0.432926,14208.450443,79,0.064194
3922,0.382075,4869.030335,72,0.039528
3898,0.352764,2367.370114,24,0.011829
3902,0.299597,4.864078,3,0.000822
2641,0.32595,85.838951,10,0.003457
3353,0.333316,717.441197,20,0.005613
1770,0.424313,2579.800515,44,0.058043
5743,0.375911,3776.741618,72,0.035512
1470,0.331276,656.239113,17,0.004232
2262,0.3803,1555.251498,43,0.03068
5614,0.392495,2300.753762,40,0.035153
4534,0.324995,202.968711,10,0.00424
2729,0.38163,1509.70615,34,0.023842
4367,0.379045,1864.421919,38,0.022618
5070,0.417496,4636.084271,72,0.066558
1080,0.439936,8704.393989,78,0.102756
1639,0.343133,278.535296,22,0.010597
4042,0.397813,1182.203831,26,0.034462
1812,0.386998,836.793574,31,0.035409
823,0.384633,1162.701301,35,0.022252
2031,0.430139,6336.933213,38,0.054584
2453,0.371265,398.727657,21,0.019415
2874,0.333945,166.440221,21,0.00801
1876,0.368465,219.895523,18,0.015913
5521,0.350986,200.112178,11,0.00925
2672,0.39522,3677.555228,45,0.031154
1683,0.388559,420.363144,20,0.026105
3023,0.397765,649.650908,20,0.027215
1729,0.411048,5483.854211,40,0.052644
2677,0.386472,421.41373,26,0.031501
108,0.400612,1926.381514,26,0.029891
1219,0.345632,369.109023,18,0.012154
4954,0.387066,443.905752,19,0.020235
1345,0.423819,10629.351379,91,0.080104
6401,0.43491,1814.958562,43,0.081068
3645,0.390832,3293.993588,34,0.029
1196,0.408969,4676.547633,60,0.050051
1500,0.403724,836.573811,20,0.026151
2737,0.357912,6611.029282,13,0.011474
729,0.404023,970.418246,40,0.043534
5082,0.39733,803.985266,29,0.039292
4527,0.364893,4208.311799,78,0.035923
3507,0.363697,69.329546,18,0.014566
3970,0.423901,2328.942611,43,0.06229
1104,0.372532,15395.048888,105,0.039824
1766,0.365565,3000.24916,55,0.025483
3829,0.435228,22626.318472,129,0.096956
4348,0.443601,5565.2891,45,0.076567
4159,0.442403,51488.692057,194,0.111953
1321,0.421364,11519.539256,80,0.05676
2536,0.421554,2032.228577,39,0.057732
3627,0.380963,2078.694792,57,0.034551
3630,0.443752,14113.608795,82,0.086211
5067,0.410199,1927.28889,35,0.037531
3527,0.430988,7371.61899,67,0.066469
2462,0.345195,853.458918,27,0.011679
866,0.397668,3010.504312,69,0.04995
3725,0.440824,3890.911915,51,0.075717
5394,0.380521,1257.850223,26,0.025799
3763,0.426747,4311.08647,45,0.050658
1249,0.36801,1603.030254,28,0.015284
929,0.307158,1.90913,3,0.001226
2792,0.387593,11338.746331,88,0.036989
4193,0.354291,2578.44064,47,0.018134
4473,0.345614,707.615875,25,0.010065
4970,0.347227,482.800001,23,0.011642
1958,0.419018,1497.148826,26,0.048332
1661,0.430563,20959.670963,107,0.072127
3863,0.341754,56.151409,12,0.008271
5427,0.391603,12233.319718,23,0.021726
1563,0.344468,404.618076,15,0.007253
2798,0.402557,5287.434927,32,0.03111
4210,0.408153,4345.698233,37,0.031845
87,0.333588,321.080547,7,0.004462
3650,0.348224,2434.768765,33,0.01021
814,0.39151,795.232439,10,0.020806
4229,0.401201,11570.203717,38,0.031279
4432,0.346638,49.862037,9,0.007975
3037,0.437701,2643.121591,72,0.113674
4782,0.38563,4978.632252,44,0.031254
3193,0.375609,2904.800083,48,0.025978
4925,0.362971,1720.58923,44,0.023781
4699,0.327564,284.267746,13,0.004786
669,0.431272,13208.740342,74,0.060318
3203,0.355812,399.809117,18,0.011703
3491,0.357853,292.449768,26,0.017725
3291,0.390972,386.959642,22,0.026963
3358,0.366609,566.932799,24,0.021341
4051,0.421147,5658.09991,59,0.055326
1711,0.367287,5.179208,6,0.013378
1477,0.420931,1268.902491,34,0.058149
89,0.407924,824.245181,15,0.033456
3455,0.383327,8223.754424,25,0.017866
500,0.409532,2374.674793,47,0.051057
90,0.344233,0,1,0.004556
91,0.324014,30.821701,5,0.002398
4952,0.336727,602.006054,28,0.011728
5711,0.41926,11889.914983,109,0.086706
6232,0.393462,2198.123503,56,0.042989
1810,0.392801,261.34236,22,0.034752
587,0.438169,5252.86008,66,0.097384
6327,0.377319,209.359257,18,0.022627
804,0.412628,2337.258613,45,0.044211
3874,0.416911,4436.581486,35,0.043181
2249,0.442762,7348.194915,95,0.100674
1424,0.392166,44.751181,10,0.025556
1821,0.398467,408.818858,23,0.03268
4450,0.409429,617.803948,30,0.047878
4073,0.407873,579.892481,26,0.040827
3346,0.402557,1270.805043,44,0.047088
4137,0.395244,153.39882,23,0.04013
2458,0.423408,3536.223861,48,0.065554
2172,0.398345,704.261751,15,0.031227
2261,0.414719,3122.552052,34,0.044531
816,0.402855,3084.244302,47,0.042328
2464,0.410713,3405.191865,67,0.061899
2001,0.428562,17016.662517,55,0.075529
6341,0.415852,1180.635922,37,0.054638
3691,0.407239,2100.387594,32,0.037011
414,0.363798,244.193678,21,0.017445
2589,0.448125,8158.753735,64,0.096056
2380,0.393415,1306.587038,25,0.031454
417,0.423079,3958.602971,43,0.056585
5298,0.433097,13797.341572,71,0.057393
2444,0.420958,4971.274107,45,0.046385
5910,0.456689,26993.678223,199,0.176867
3340,0.456497,11525.774996,94,0.14871
825,0.366588,54.310903,20,0.020496
4092,0.409839,90.680744,11,0.030319
164,0.414221,797.713798,36,0.055757
3453,0.383148,243.718788,13,0.020633
1443,0.43096,4002.024707,33,0.060678
5916,0.411487,933.851006,19,0.041454
3793,0.445442,2093.058349,50,0.102412
3086,0.446597,8349.89015,68,0.114081
1653,0.41061,8210.926684,50,0.038081
4472,0.361329,235.442433,5,0.009258
3892,0.359899,4.382347,6,0.011196
4231,0.414352,3316.801722,39,0.0577
4852,0.383979,6717.790299,21,0.024889
3716,0.416911,473.339551,23,0.050569
5812,0.406632,2928.958032,46,0.045064
4664,0.431101,357.96634,19,0.055733
433,0.404998,1387.321663,36,0.042474
3531,0.405801,539.860055,21,0.038865
1857,0.431357,11285.548682,37,0.062548
4860,0.433786,2223.939674,49,0.075837
463,0.349283,969.969775,18,0.008452
5627,0.416964,11630.68695,50,0.058133
4892,0.390669,715.043297,19,0.031102
5727,0.396488,4065.288774,17,0.024263
5325,0.402384,5394.925742,139,0.09259
1676,0.395339,2234.008825,93,0.074165
3140,0.435141,1692.756022,54,0.098501
2362,0.385948,420.085662,11,0.022474
652,0.373276,50.536087,9,0.016534
5537,0.409506,748.629917,23,0.042862
4879,0.406632,4272.669967,49,0.047502
3335,0.368756,946.152688,20,0.018321
3524,0.386381,306.541276,20,0.027577
4591,0.420336,1030.965968,38,0.06229
6098,0.393297,16.292269,6,0.022607
2277,0.395124,475.814224,18,0.023507
4129,0.407569,10594.575108,159,0.09454
2724,0.406103,9194.054641,29,0.03858
6168,0.386062,4038.073779,65,0.046271
5748,0.352574,1471.788116,21,0.010522
5697,0.410507,2376.814648,29,0.046094
6391,0.417549,9444.904782,23,0.038329
2946,0.438081,2039.959201,47,0.087641
3535,0.418831,6151.313932,79,0.067173
4890,0.416301,3394.578919,26,0.041919
1691,0.33838,252.469754,23,0.011146
1296,0.406254,1799.853967,29,0.029267
2528,0.411332,804.244025,33,0.047128
2531,0.432211,807.055753,55,0.098249
1684,0.40638,3275.831212,20,0.03465
6407,0.425554,1515.897089,42,0.073466
5453,0.441686,4937.721508,68,0.101638
1698,0.370992,136.163363,11,0.012569
2296,0.456275,17644.802772,107,0.128257
1306,0.40194,4624.462205,47,0.040338
1703,0.369589,735.359451,26,0.019962
883,0.431613,683.986496,39,0.082492
4149,0.391276,382.647346,22,0.032456
4681,0.381563,169.660259,10,0.017527
2609,0.432382,1174.627005,36,0.069389
1708,0.409122,5303.335572,41,0.046611
3366,0.40157,4386.921155,58,0.04345
2545,0.413279,992.687806,32,0.048482
1401,0.430846,585.585395,32,0.06745
3772,0.38353,290.992298,22,0.02706
5772,0.433269,4895.974982,43,0.085852
582,0.42085,2955.844774,49,0.064931
4244,0.445472,11080.36683,70,0.108043
3374,0.423736,3168.928394,72,0.078383
6204,0.372448,538.964563,21,0.018327
2554,0.414614,3101.260379,57,0.0608
3376,0.429264,4094.715042,36,0.063438
2260,0.402706,3329.203737,43,0.043078
1716,0.431499,3483.057911,52,0.091953
5166,0.426997,601.173838,22,0.05668
4543,0.418617,985.713227,46,0.060847
3786,0.374921,1487.03047,25,0.022536
5171,0.418938,1713.0041,32,0.053028
903,0.443541,10159.14651,84,0.104003
904,0.405048,1031.494878,34,0.042505
4936,0.401348,3125.544195,41,0.03474
6443,0.426635,6019.13798,37,0.060357
2109,0.403426,1401.148043,36,0.040072
1123,0.403351,2274.015813,48,0.049608
5761,0.429546,872.040062,41,0.07329
2571,0.381163,35.014693,8,0.016138
168,0.440646,11075.494989,63,0.083621
1730,0.399171,1504.717163,20,0.030551
6230,0.401915,1630.050736,35,0.043838
3399,0.441537,3530.842133,45,0.084182
3202,0.430506,13428.609644,63,0.058427
517,0.419663,14611.419235,107,0.073221
722,0.402855,384.543098,17,0.027666
765,0.3951,1602.962319,34,0.041183
6016,0.349955,188.169539,12,0.00943
6506,0.373446,585.42675,25,0.026207
3808,0.424754,6675.612902,67,0.071926
5396,0.419287,1626.705678,42,0.065215
122,0.422834,1182.265122,37,0.058666
3409,0.42188,306.362585,27,0.058173
5400,0.342111,242.247611,14,0.006825
2378,0.36832,89.85793,10,0.01273
529,0.391744,1723.597199,17,0.022309
3245,0.384882,1476.874944,29,0.026981
4006,0.412005,1182.94228,45,0.055901
1364,0.430535,4466.100133,58,0.06522
1559,0.386017,2655.37166,51,0.038141
3604,0.434939,3174.317145,54,0.083681
1960,0.400367,412.514892,25,0.041613
4755,0.361608,92.487269,6,0.008818
741,0.360712,946.96595,35,0.019883
6479,0.419475,8459.057913,92,0.079226
3014,0.387226,395.451375,25,0.031454
5829,0.427694,9533.111544,36,0.053402
4574,0.378519,458.420737,16,0.02073
2101,0.407493,7835.108837,40,0.040931
1765,0.398806,5769.224223,99,0.070376
5359,0.421256,120.213273,26,0.064262
547,0.3373,81.185377,6,0.004629
5462,0.405977,1124.408147,31,0.041039
926,0.451182,29996.114945,150,0.144299
6496,0.40767,2215.319151,61,0.060671
954,0.408026,3273.844822,71,0.066742
5423,0.428506,731.344599,46,0.085175
1978,0.410868,1829.639425,45,0.051603
1776,0.39032,13347.295032,20,0.027565
6049,0.406658,290.77378,18,0.038516
311,0.412576,1549.788748,66,0.067904
2625,0.413279,1675.436315,16,0.039592
5237,0.408637,2192.58702,32,0.038488
5641,0.402805,359.205501,15,0.031608
4407,0.422888,6414.229717,52,0.064726
2676,0.341861,2230.502958,24,0.010431
4287,0.41859,1414.084247,39,0.047885
2213,0.416381,3891.100918,60,0.056751
482,0.406456,1517.732458,22,0.038984
1522,0.361788,40.695622,15,0.017157
6065,0.420202,167.471317,22,0.054517
1141,0.363535,1183.867872,19,0.013788
4125,0.399536,370.688833,22,0.035628
3854,0.41707,2493.541493,60,0.067524
5025,0.399756,1105.783154,32,0.037445
5945,0.387639,1961.102803,39,0.036387
378,0.409097,1040.333255,39,0.049616
3454,0.375394,1071.854048,46,0.031129
3788,0.427694,4126.71937,62,0.083006
4241,0.435401,4268.747693,34,0.063533
6473,0.398564,2665.219035,59,0.05255
5259,0.42789,8947.641059,32,0.053613
184,0.436243,1562.729769,46,0.071498
3806,0.407594,304.934326,31,0.054123
2014,0.348187,17.751639,6,0.006832
4245,0.414903,3442.402616,34,0.037607
3073,0.410584,5316.499575,64,0.054565
5456,0.394886,70.394277,15,0.029928
3265,0.453117,13247.27931,80,0.122087
461,0.464298,41027.168228,161,0.157091
777,0.400906,1095.639875,32,0.039233
1290,0.391159,463.461889,10,0.025712
3462,0.435401,4095.478828,61,0.096378
5461,0.446353,27492.76422,100,0.092084
4891,0.397789,296.602965,11,0.029217
6009,0.368777,1791.469976,43,0.025852
1365,0.393132,4753.875721,7,0.018533
585,0.346547,291.924902,14,0.008411
2717,0.396512,10306.857363,68,0.039222
3021,0.356936,1484.410173,25,0.012115
5526,0.331679,35.783534,5,0.003497
395,0.414588,3028.343734,41,0.042033
2252,0.409352,2166.613016,43,0.050801
2454,0.411074,8717.165987,62,0.038887
2426,0.380786,711.726564,32,0.029537
2836,0.349245,0,2,0.005583
662,0.344179,359.767138,25,0.010299
832,0.341575,471.311997,14,0.00583
5183,0.344995,122.42359,14,0.009536
5633,0.401348,6171.221017,39,0.030418
2936,0.345796,342.38973,20,0.009004
6338,0.41185,1559.722945,32,0.034372
301,0.345851,726.799468,34,0.014295
1526,0.395506,6087.619176,68,0.046768
1828,0.35907,33.867131,7,0.009243
3070,0.425582,11670.542224,57,0.066924
2358,0.351816,360.493355,15,0.010355
4459,0.414221,3395.837236,54,0.051977
2067,0.349637,73.360262,8,0.00686
4938,0.393841,2228.969417,32,0.031439
4836,0.428899,5529.563951,72,0.076727
3095,0.396368,1568.809814,29,0.026954
1445,0.327155,143.070088,10,0.003232
5952,0.4215,3811.452243,54,0.055248
2989,0.444475,9797.619906,128,0.127268
3639,0.419018,3326.447465,51,0.05036
4734,0.372957,2417.420737,40,0.021228
5299,0.331998,52.414294,6,0.003211
1178,0.347706,1385.629396,45,0.017161
2948,0.367226,289.642827,4,0.00845
170,0.339521,36.784941,5,0.004845
932,0.356956,170.953085,9,0.010053
1838,0.403276,2605.604474,46,0.044903
4371,0.35504,3417.935314,42,0.015241
616,0.38757,3249.455553,53,0.036243
5917,0.321864,36.377314,6,0.002387
5967,0.375825,4262.530442,54,0.02563
2587,0.388099,9834.15692,38,0.0316
5552,0.381385,1201.310503,36,0.034417
5151,0.430365,4281.671172,45,0.065513
3655,0.366691,324.220903,11,0.01148
3217,0.351495,6817.449355,19,0.011302
5367,0.427304,3864.602943,32,0.055422
2435,0.451649,3222.029407,64,0.116553
1411,0.412187,3632.999312,52,0.041017
942,0.318668,82.732418,6,0.002072
4040,0.415984,5453.301041,78,0.063763
4514,0.304247,4.532884,3,0.000899
6321,0.372957,1397.662073,21,0.015775
5717,0.416275,351.421134,16,0.043009
96,0.409608,313.04725,11,0.030731
3152,0.384385,2249.734741,34,0.026769
97,0.315338,28.53859,5,0.001517
2024,0.420877,23886.719949,73,0.060984
408,0.40925,2929.890306,19,0.030259
11,0.40125,1100.892318,23,0.032135
6374,0.442373,5270.080442,91,0.099418
3425,0.346638,4683.744936,56,0.016182
927,0.371665,268.964131,17,0.014766
6073,0.392495,2423.6366,54,0.035817
4288,0.382879,1437.015598,28,0.022843
5850,0.358893,993.39504,26,0.013092
1045,0.346089,430.130552,12,0.006641
5707,0.41268,4311.954962,52,0.044066
99,0.358264,2585.274765,79,0.043087
